Date,Area_Name,Road_Name,Traffic_Volume,Average_Speed,Congestion_Level,Road_Capacity_Utilization,Environmental_Impact,Public_Transport_Usage,Weather_Conditions,Month,Day_of_Week,Is_Weekend,Incident_Reports,Pedestrian_Cyclist_Count
2022-01-21,Hebbal,Ballari Road,10280,62.586204841951336,40.69443392468055,54.83326167787883,70.56,33.3539877085806,Overcast,1,Friday,0,0,185
2022-01-21,Yeshwanthpur,Yeshwanthpur Circle,13448,54.40696143822682,54.18798290768184,62.90564727914222,76.896,36.28282499265502,Clear,1,Friday,0,1,192
2022-01-21,Yeshwanthpur,Tumkur Road,17523,42.17153453822207,62.58531310458308,82.69863681876856,85.04599999999999,56.31790018798996,Clear,1,Friday,0,0,110
2022-01-22,Indiranagar,100 Feet Road,38113,42.89056687375519,100.0,100.0,126.226,53.43316495363794,Fog,1,Saturday,1,1,90
2022-01-22,Indiranagar,CMH Road,38352,38.10591258872703,100.0,100.0,126.704,60.147797837066925,Clear,1,Saturday,1,1,94
2022-01-22,Koramangala,Sony World Junction,14092,60.19283923641769,50.16354870614874,73.42241450541368,78.184,58.46512457227407,Clear,1,Saturday,1,0,206
2022-01-22,Koramangala,Sarjapur Road,26948,41.17874800464568,93.06604556254403,100.0,103.896,16.18694628891631,Clear,1,Saturday,1,2,98
2022-01-22,Electronic City,Silk Board Junction,18286,42.36551783917751,68.91171707248665,95.31118188934036,86.572,73.06726269833275,Clear,1,Saturday,1,0,112
2022-01-22,M.G. Road,Trinity Circle,56645,26.88742880862808,100.0,100.0,163.29000000000002,38.78340625962102,Clear,1,Saturday,1,2,96
2022-01-22,M.G. Road,Anil Kumble Circle,28669,41.29749878398674,86.34209366708664,100.0,107.338,50.66652659217255,Clear,1,Saturday,1,4,98
2022-01-22,Jayanagar,Jayanagar 4th Block,35174,40.60481398804936,100.0,100.0,120.348,41.833503978686274,Clear,1,Saturday,1,6,96
2022-01-22,Yeshwanthpur,Yeshwanthpur Circle,16461,61.85014278708509,58.97278291141127,81.85671991733656,82.922,21.88099000038462,Overcast,1,Saturday,1,1,103
2022-01-23,Indiranagar,100 Feet Road,32690,31.874572628998354,100.0,100.0,115.38,13.639254638439525,Overcast,1,Sunday,1,3,83
2022-01-23,Indiranagar,CMH Road,25259,26.956842403400078,79.92705764520912,100.0,100.518,72.81561060536524,Clear,1,Sunday,1,1,99
2022-01-23,Whitefield,Marathahalli Bridge,33372,38.084501083315146,100.0,100.0,116.744,24.755517108502005,Clear,1,Sunday,1,1,93
2022-01-23,Electronic City,Silk Board Junction,14390,34.57955587756897,40.560246231151375,69.51463061016766,78.78,57.17959457020113,Clear,1,Sunday,1,0,214
2022-01-23,M.G. Road,Trinity Circle,11081,43.49895778414495,43.01276447633617,51.77648488152743,72.162,45.38561322729048,Clear,1,Sunday,1,0,190
2022-01-23,M.G. Road,Anil Kumble Circle,51532,28.644421585955968,100.0,100.0,153.064,47.661589375473206,Clear,1,Sunday,1,4,114
2022-01-23,Jayanagar,South End Circle,25726,45.358252384175685,92.94922682956624,100.0,101.452,18.8201419504796,Clear,1,Sunday,1,2,89
2022-01-23,Hebbal,Ballari Road,34430,23.32220448732065,100.0,100.0,118.86,25.309686022650823,Fog,1,Sunday,1,1,88
2022-01-23,Yeshwanthpur,Yeshwanthpur Circle,22204,49.68315584939138,77.46862562158267,100.0,94.408,28.427314256260782,Fog,1,Sunday,1,2,109
2022-01-24,Indiranagar,100 Feet Road,12829,44.72668065893907,38.5925516032092,61.22040936205703,75.658,73.59041863155628,Clear,1,Monday,0,0,211
2022-01-24,Indiranagar,CMH Road,45895,48.88337778208448,100.0,100.0,141.79000000000002,24.31138607249911,Clear,1,Monday,0,0,103
2022-01-24,Whitefield,Marathahalli Bridge,5915,62.24696649761108,12.930258360903569,24.8247166211705,61.83,26.623498972658023,Clear,1,Monday,0,0,180
2022-01-24,Whitefield,ITPL Main Road,37716,28.850495618516643,100.0,100.0,125.432,75.04013020481811,Clear,1,Monday,0,2,101
2022-01-24,Koramangala,Sony World Junction,62021,36.958452470106856,100.0,100.0,174.042,29.42252758074678,Windy,1,Monday,0,5,106
2022-01-24,Koramangala,Sarjapur Road,13360,41.07528893939127,51.22476913844589,71.15484513527495,76.72,36.07562520874261,Clear,1,Monday,0,0,177
2022-01-24,M.G. Road,Trinity Circle,30151,31.277275157144008,100.0,100.0,110.302,10.481457355375452,Overcast,1,Monday,0,4,97
2022-01-24,Jayanagar,Jayanagar 4th Block,24526,38.914102767603,78.5954857506052,100.0,99.052,61.444809317642594,Clear,1,Monday,0,1,100
2022-01-24,Jayanagar,South End Circle,19822,46.05753791271481,70.73333547778579,100.0,89.644,32.87562941004441,Clear,1,Monday,0,5,110
2022-01-24,Hebbal,Hebbal Flyover,46065,41.02118320392484,100.0,100.0,142.13,22.076671386245344,Windy,1,Monday,0,1,120
2022-01-24,Yeshwanthpur,Tumkur Road,7129,41.983661164647394,18.293765854055444,36.78470306325232,64.258,50.43422280410958,Clear,1,Monday,0,0,215
2022-01-25,Indiranagar,100 Feet Road,20961,20.0,64.29477392892129,100.0,91.922,42.13868163006767,Clear,1,Tuesday,0,2,105
2022-01-25,Indiranagar,CMH Road,24321,45.5330742059876,85.36506552887892,100.0,98.642,52.89570848755573,Clear,1,Tuesday,0,1,82
2022-01-25,Koramangala,Sony World Junction,29069,32.112046973005135,93.99462033639774,100.0,108.138,37.668152080181045,Clear,1,Tuesday,0,2,111
2022-01-25,Electronic City,Silk Board Junction,19060,42.440694383302464,71.86174422397465,96.65414356861908,88.12,57.420664985980615,Overcast,1,Tuesday,0,3,111
2022-01-25,M.G. Road,Anil Kumble Circle,25628,38.09998983165555,92.31091317238952,100.0,101.256,32.76478373933479,Fog,1,Tuesday,0,2,128
2022-01-25,Hebbal,Ballari Road,30220,31.63621336889596,100.0,100.0,110.44,75.69708484311913,Clear,1,Tuesday,0,0,91
2022-01-25,Yeshwanthpur,Yeshwanthpur Circle,16992,40.24011397613632,48.322553245187656,83.89103907559402,83.98400000000001,11.161473644281852,Clear,1,Tuesday,0,0,89
2022-01-26,Indiranagar,100 Feet Road,22812,43.93778506157989,77.5189973213802,100.0,95.624,50.827667461878974,Clear,1,Wednesday,0,0,94
2022-01-26,Whitefield,ITPL Main Road,25420,32.32358909101207,82.22777274348087,100.0,100.84,39.82848665665615,Overcast,1,Wednesday,0,0,91
2022-01-26,Koramangala,Sony World Junction,47525,31.30792799552554,100.0,100.0,145.05,44.47747665000025,Clear,1,Wednesday,0,1,97
2022-01-26,Electronic City,Silk Board Junction,10387,31.54416599895034,38.21727767000024,47.50180432165835,70.774,37.43373940607363,Overcast,1,Wednesday,0,0,206
2022-01-26,M.G. Road,Trinity Circle,23066,39.98597853114363,83.40796035763238,100.0,96.132,61.65656631783145,Windy,1,Wednesday,0,2,93
2022-01-26,Yeshwanthpur,Tumkur Road,17057,62.66655489291436,53.46236001670836,85.92731816684535,84.114,75.4103127127409,Clear,1,Wednesday,0,1,102
2022-01-27,Indiranagar,100 Feet Road,50653,27.757534679416597,100.0,100.0,151.30599999999998,18.81686374655508,Rain,1,Thursday,0,0,112
2022-01-27,Indiranagar,CMH Road,30838,53.27680982949696,98.31178722094428,100.0,111.676,53.77311189681177,Rain,1,Thursday,0,2,80
2022-01-27,Whitefield,Marathahalli Bridge,23141,23.851337049830093,73.77609676138358,100.0,96.282,15.711910400338684,Clear,1,Thursday,0,0,104
2022-01-27,Whitefield,ITPL Main Road,24554,54.37915537510655,81.85223737082187,100.0,99.108,52.06384039613603,Fog,1,Thursday,0,0,97
2022-01-27,Koramangala,Sony World Junction,45333,36.52434766874186,100.0,100.0,140.666,29.036819157873907,Clear,1,Thursday,0,2,104
2022-01-27,Koramangala,Sarjapur Road,39089,42.08718673517932,100.0,100.0,128.178,38.14190518217685,Fog,1,Thursday,0,3,86
2022-01-27,Electronic City,Hosur Road,7170,46.34296497247793,25.214899012265786,35.99461327739894,64.34,48.42109610798198,Clear,1,Thursday,0,0,195
2022-01-27,Electronic City,Silk Board Junction,11936,47.74741902746345,47.259037241410965,64.63568900490688,73.872,66.87316747309202,Rain,1,Thursday,0,0,196
2022-01-27,M.G. Road,Trinity Circle,39649,24.742473163597225,100.0,100.0,129.298,11.798275140858571,Clear,1,Thursday,0,5,103
2022-01-27,Jayanagar,Jayanagar 4th Block,30365,58.20040722017259,92.93730980732552,100.0,110.73,50.99113787108288,Clear,1,Thursday,0,0,104
2022-01-27,Hebbal,Hebbal Flyover,21672,47.38829386186414,73.90260438199168,100.0,93.344,23.295529552029265,Clear,1,Thursday,0,2,96
2022-01-27,Hebbal,Ballari Road,26920,47.300005727191504,93.2465913774748,100.0,103.84,27.561536992349016,Clear,1,Thursday,0,3,80
2022-01-28,Indiranagar,100 Feet Road,22144,42.60623148491085,72.10984644376038,100.0,94.288,66.96063406055592,Clear,1,Friday,0,3,124
2022-01-28,Indiranagar,CMH Road,33499,31.38411419424407,100.0,100.0,116.998,48.6656296472064,Overcast,1,Friday,0,2,102
2022-01-28,Whitefield,Marathahalli Bridge,23387,53.03919330880721,70.82605580702706,100.0,96.774,75.7698012317616,Clear,1,Friday,0,2,111
2022-01-28,Koramangala,Sarjapur Road,61743,20.0,100.0,100.0,173.486,78.7764890579227,Clear,1,Friday,0,4,93
2022-01-28,Electronic City,Silk Board Junction,17296,53.07444718008352,56.50488025198965,81.9636271104878,84.592,34.71720222568726,Fog,1,Friday,0,2,111
2022-01-28,M.G. Road,Trinity Circle,61089,43.89037122279892,100.0,100.0,172.178,14.17109681472006,Rain,1,Friday,0,1,101
2022-01-28,M.G. Road,Anil Kumble Circle,24965,39.518336440307536,74.23967077907463,100.0,99.93,68.74026256495267,Clear,1,Friday,0,2,80
2022-01-28,Jayanagar,South End Circle,44414,40.96397069117653,100.0,100.0,138.828,21.89209512533401,Clear,1,Friday,0,2,100
2022-01-28,Yeshwanthpur,Yeshwanthpur Circle,12421,46.02074916247384,44.81202000927168,63.523195168014354,74.842,44.27508532224228,Clear,1,Friday,0,0,193
2022-01-29,Indiranagar,100 Feet Road,21212,39.33871411392432,64.28729941549834,100.0,92.424,43.25629110067376,Fog,1,Saturday,1,1,93
2022-01-29,Indiranagar,CMH Road,46015,40.9564405756972,100.0,100.0,142.03,61.16092420433123,Overcast,1,Saturday,1,3,111
2022-01-29,Whitefield,ITPL Main Road,17369,56.0407060928205,67.82719284263905,83.19717313712854,84.738,19.310685923513013,Clear,1,Saturday,1,1,96
2022-01-29,Koramangala,Sony World Junction,41459,37.63546740578169,100.0,100.0,132.918,61.95899745766008,Clear,1,Saturday,1,1,109
2022-01-29,Koramangala,Sarjapur Road,47061,49.66540859278603,100.0,100.0,144.122,51.95095009044721,Clear,1,Saturday,1,1,93
2022-01-29,Electronic City,Silk Board Junction,18698,37.43236022984074,60.4739771509233,93.7037702147374,87.396,11.579515819374306,Overcast,1,Saturday,1,1,114
2022-01-29,M.G. Road,Trinity Circle,46919,37.869558543017085,100.0,100.0,143.838,48.85936507272319,Clear,1,Saturday,1,1,103
2022-01-29,M.G. Road,Anil Kumble Circle,24561,29.369105018395857,72.1472427182572,100.0,99.122,20.76485938592513,Rain,1,Saturday,1,3,102
2022-01-29,Hebbal,Hebbal Flyover,38893,39.508913752125146,100.0,100.0,127.786,63.062829470785154,Windy,1,Saturday,1,3,97
2022-01-29,Yeshwanthpur,Yeshwanthpur Circle,23280,55.54412112219411,75.47110672212632,100.0,96.56,45.31191591685488,Clear,1,Saturday,1,3,104
2022-01-29,Yeshwanthpur,Tumkur Road,14218,45.7575934319838,52.41891182080867,75.05995289364411,78.436,76.9404317059353,Clear,1,Saturday,1,1,172
2022-01-30,Indiranagar,100 Feet Road,46490,42.17283581158776,100.0,100.0,142.98000000000002,58.32259928305103,Rain,1,Sunday,1,1,95
2022-01-30,Indiranagar,CMH Road,24746,48.12378210466572,91.53440171464116,100.0,99.492,70.09545181860881,Clear,1,Sunday,1,4,107
2022-01-30,Whitefield,Marathahalli Bridge,7796,63.06516210662009,23.65460948783185,35.66278588507713,65.592,23.243705467324844,Overcast,1,Sunday,1,1,204
2022-01-30,Koramangala,Sony World Junction,64872,45.57368305378225,100.0,100.0,179.744,38.544462408431386,Clear,1,Sunday,1,1,104
2022-01-30,Koramangala,Sarjapur Road,41932,31.970386231256988,100.0,100.0,133.864,34.086413249460946,Clear,1,Sunday,1,2,114
2022-01-30,Electronic City,Silk Board Junction,6995,62.031726099180375,21.76051134428023,37.82563921046432,63.99,67.41773232614227,Fog,1,Sunday,1,0,198
2022-01-30,M.G. Road,Trinity Circle,38991,35.21060198364359,100.0,100.0,127.982,24.29694744579002,Clear,1,Sunday,1,0,112
2022-01-30,M.G. Road,Anil Kumble Circle,38640,42.40407122377237,100.0,100.0,127.28,53.49314369089951,Clear,1,Sunday,1,1,92
2022-01-30,Jayanagar,Jayanagar 4th Block,33230,20.0,100.0,100.0,116.46,64.46324145382394,Clear,1,Sunday,1,2,108
2022-01-30,Hebbal,Hebbal Flyover,25736,29.828629195512377,92.1640520770761,100.0,101.472,31.54734050182834,Clear,1,Sunday,1,1,81
2022-01-30,Hebbal,Ballari Road,15848,44.13930307209107,61.89472425430857,74.84226944900297,81.696,30.86463408190029,Rain,1,Sunday,1,0,109
2022-01-30,Yeshwanthpur,Yeshwanthpur Circle,29940,30.321778171677337,100.0,100.0,109.88,69.7760017499297,Overcast,1,Sunday,1,3,116
2022-01-30,Yeshwanthpur,Tumkur Road,11222,28.9972889549629,30.60426193399549,58.0224666378599,72.444,31.721593747318327,Clear,1,Sunday,1,0,210
2022-01-31,Indiranagar,100 Feet Road,22992,44.05376207350711,85.75298934532978,100.0,95.984,22.53664575297271,Clear,1,Monday,0,1,88
2022-01-31,Indiranagar,CMH Road,39591,20.239329082282783,100.0,100.0,129.18200000000002,33.43523293234754,Clear,1,Monday,0,5,96
2022-01-31,Whitefield,Marathahalli Bridge,14771,37.90211007766465,52.09256807679285,74.8644548453772,79.542,67.67983563159848,Clear,1,Monday,0,1,214
2022-01-31,Whitefield,ITPL Main Road,22903,43.48700779767478,71.1594096547968,100.0,95.806,20.301427576646173,Clear,1,Monday,0,0,116
2022-01-31,Koramangala,Sony World Junction,62650,26.92860017020664,100.0,100.0,175.3,21.63605534361611,Clear,1,Monday,0,2,96
2022-01-31,M.G. Road,Trinity Circle,22934,43.03719348612063,84.83082728774116,100.0,95.868,34.615491063933376,Clear,1,Monday,0,3,108
2022-01-31,Jayanagar,Jayanagar 4th Block,27478,40.71408387718781,96.42587908237113,100.0,104.956,38.13133898657176,Rain,1,Monday,0,2,108
2022-01-31,Hebbal,Ballari Road,19766,61.64801829240452,75.23209047407262,100.0,89.532,59.5095238333967,Clear,1,Monday,0,4,86
2022-01-31,Yeshwanthpur,Tumkur Road,21544,57.14973511292237,76.37566208005666,100.0,93.088,55.39251898301659,Overcast,1,Monday,0,4,86
2022-02-01,Indiranagar,100 Feet Road,34763,44.13473732017407,100.0,100.0,119.526,40.12425726605403,Clear,2,Tuesday,0,2,101
2022-02-01,Indiranagar,CMH Road,26233,36.86416169744047,90.78188228250694,100.0,102.466,13.69786804553054,Clear,2,Tuesday,0,4,94
2022-02-01,Whitefield,Marathahalli Bridge,16695,45.86697699414397,64.10207514187915,86.09712058314176,83.39,23.44163583954412,Clear,2,Tuesday,0,0,103
2022-02-01,Koramangala,Sony World Junction,67693,27.253850299814182,100.0,100.0,185.386,32.95187958127809,Overcast,2,Tuesday,0,4,99
2022-02-01,Koramangala,Sarjapur Road,42409,34.68796511060916,100.0,100.0,134.81799999999998,40.04046443708253,Clear,2,Tuesday,0,2,111
2022-02-01,Electronic City,Silk Board Junction,21532,42.87421372011432,70.20758568385168,100.0,93.064,32.08732264641949,Windy,2,Tuesday,0,3,85
2022-02-01,M.G. Road,Anil Kumble Circle,41586,20.837729442073545,100.0,100.0,133.172,74.72492537900456,Clear,2,Tuesday,0,2,116
2022-02-01,Jayanagar,Jayanagar 4th Block,38802,63.14654444472553,100.0,100.0,127.604,57.81800000061326,Fog,2,Tuesday,0,3,87
2022-02-01,Yeshwanthpur,Tumkur Road,15527,56.27374010445556,45.43756210767093,80.19951087988912,81.054,25.80526865054404,Clear,2,Tuesday,0,0,95
2022-02-02,Indiranagar,100 Feet Road,25267,28.018003253889503,82.73344651877018,100.0,100.534,12.41019160013202,Clear,2,Wednesday,0,0,114
2022-02-02,Indiranagar,CMH Road,43605,49.20504287271064,100.0,100.0,137.20999999999998,65.85986246534569,Clear,2,Wednesday,0,4,97
2022-02-02,Koramangala,Sarjapur Road,64219,33.13114169619349,100.0,100.0,178.438,62.93345638747464,Clear,2,Wednesday,0,1,98
2022-02-02,Electronic City,Hosur Road,16635,34.60193468973116,46.59783687376547,84.00807248184205,83.27000000000001,51.84656093810598,Clear,2,Wednesday,0,1,106
2022-02-02,M.G. Road,Trinity Circle,13154,44.57631589458328,43.8855747693035,69.86930158159718,76.30799999999999,65.84632769387508,Windy,2,Wednesday,0,1,199
2022-02-02,M.G. Road,Anil Kumble Circle,48936,34.65478200168689,100.0,100.0,147.872,13.822721224942834,Overcast,2,Wednesday,0,3,94
2022-02-02,Jayanagar,Jayanagar 4th Block,19972,37.880267727410775,61.12296540720412,96.52184999609749,89.944,75.79470610199962,Overcast,2,Wednesday,0,0,100
2022-02-02,Hebbal,Ballari Road,9027,54.82319482755443,20.87723759639459,40.35346711986202,68.054,42.74044311798056,Clear,2,Wednesday,0,1,221
2022-02-02,Yeshwanthpur,Yeshwanthpur Circle,26775,42.34598128302996,91.55139508029396,100.0,103.55,77.1210311233287,Clear,2,Wednesday,0,3,93
2022-02-02,Yeshwanthpur,Tumkur Road,22482,20.0,71.26914261748833,100.0,94.964,49.95977553951331,Windy,2,Wednesday,0,3,84
2022-02-03,Indiranagar,100 Feet Road,27713,30.182340289065248,97.03987422940266,100.0,105.426,38.39516816130663,Rain,2,Thursday,0,2,112
2022-02-03,Indiranagar,CMH Road,36829,35.0855608082435,100.0,100.0,123.658,36.91610695943866,Fog,2,Thursday,0,1,109
2022-02-03,Whitefield,Marathahalli Bridge,28961,27.788154431485445,96.6267251477634,100.0,107.922,55.380826910916106,Clear,2,Thursday,0,0,113
2022-02-03,Koramangala,Sarjapur Road,12738,35.97809559527834,37.339906047049446,68.35734227535109,75.476,34.36363688341243,Clear,2,Thursday,0,1,198
2022-02-03,Electronic City,Hosur Road,13279,32.78922535911933,44.08372858671154,64.60233582311572,76.55799999999999,31.662868436202064,Windy,2,Thursday,0,0,198
2022-02-03,M.G. Road,Trinity Circle,39786,28.900637055533394,100.0,100.0,129.572,12.1247663873103,Windy,2,Thursday,0,2,91
2022-02-03,M.G. Road,Anil Kumble Circle,27628,56.85711664614154,84.60620318157962,100.0,105.256,38.78010355359909,Windy,2,Thursday,0,1,96
2022-02-03,Jayanagar,South End Circle,7862,36.071704026819205,31.76122486802253,42.89322938878858,65.724,58.1064040422478,Clear,2,Thursday,0,1,208
2022-02-03,Yeshwanthpur,Yeshwanthpur Circle,26137,20.0,91.66370387361602,100.0,102.274,74.05689181430209,Clear,2,Thursday,0,3,102
2022-02-04,Indiranagar,100 Feet Road,36972,57.78243070582276,100.0,100.0,123.944,45.28929893429069,Overcast,2,Friday,0,2,99
2022-02-04,Indiranagar,CMH Road,25298,40.81778959718889,89.68195902095343,100.0,100.596,47.00951239188368,Clear,2,Friday,0,4,83
2022-02-04,Whitefield,Marathahalli Bridge,22498,49.385017695657375,67.90364298908052,100.0,94.996,42.70826972052518,Rain,2,Friday,0,0,113
2022-02-04,Whitefield,ITPL Main Road,7392,40.95638007309977,22.341161114379236,41.38982784071136,64.784,59.72460504986326,Clear,2,Friday,0,1,190
2022-02-04,Koramangala,Sony World Junction,32160,44.42788514140076,100.0,100.0,114.32,67.52875259270317,Windy,2,Friday,0,1,87
2022-02-04,Koramangala,Sarjapur Road,16081,40.436135386625246,52.79020644521247,75.9560153515883,82.162,42.83174578025184,Clear,2,Friday,0,0,94
2022-02-04,M.G. Road,Trinity Circle,42766,44.45869643684146,100.0,100.0,135.53199999999998,55.88569802922788,Clear,2,Friday,0,0,98
2022-02-04,Jayanagar,Jayanagar 4th Block,27932,20.0,86.95652967938321,100.0,105.864,69.06101548971802,Fog,2,Friday,0,3,101
2022-02-04,Jayanagar,South End Circle,20299,47.96576938530305,58.6434262327588,100.0,90.598,34.47300791654055,Fog,2,Friday,0,1,104
2022-02-04,Hebbal,Hebbal Flyover,21700,49.17680752239401,74.90027568432222,100.0,93.4,66.89956800757304,Overcast,2,Friday,0,0,109
2022-02-04,Yeshwanthpur,Tumkur Road,21598,44.190517937561566,73.58919020999242,100.0,93.196,26.47682833288503,Fog,2,Friday,0,1,91
2022-02-05,Indiranagar,CMH Road,34232,30.413613638989155,100.0,100.0,118.464,38.383017343129296,Clear,2,Saturday,1,2,94
2022-02-05,Whitefield,ITPL Main Road,33173,27.572251554712903,100.0,100.0,116.346,23.18117674419745,Clear,2,Saturday,1,4,88
2022-02-05,Koramangala,Sony World Junction,27712,40.416456878505926,84.32553409551316,100.0,105.424,57.39869844377947,Clear,2,Saturday,1,4,93
2022-02-05,Koramangala,Sarjapur Road,64361,46.99875483780683,100.0,100.0,178.722,17.492039394772668,Clear,2,Saturday,1,2,96
2022-02-05,Jayanagar,Jayanagar 4th Block,32454,43.51477237555699,99.5256922584303,100.0,114.908,60.35717089023742,Overcast,2,Saturday,1,3,104
2022-02-05,Hebbal,Hebbal Flyover,29267,39.3429607599536,100.0,100.0,108.534,56.4001851344266,Clear,2,Saturday,1,1,100
2022-02-05,Yeshwanthpur,Yeshwanthpur Circle,13430,40.012348128063685,42.332978809971856,63.03396967146759,76.86,78.6968333968896,Clear,2,Saturday,1,0,215
2022-02-05,Yeshwanthpur,Tumkur Road,20982,52.84002779310748,68.85773239719616,100.0,91.964,35.28512412830682,Windy,2,Saturday,1,1,96
2022-02-06,Indiranagar,100 Feet Road,37265,48.10191908080897,100.0,100.0,124.53,16.549158483863486,Fog,2,Sunday,1,3,92
2022-02-06,Indiranagar,CMH Road,23468,55.36515583504435,71.10418977446227,100.0,96.936,51.06212161831923,Fog,2,Sunday,1,0,107
2022-02-06,Koramangala,Sony World Junction,32192,39.25321308330111,100.0,100.0,114.384,24.297952755547747,Overcast,2,Sunday,1,3,100
